2024-06-06T05:27:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.183150,-122.637200,112,511,85,0,2024-06-06T12:25:54,TER,53,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 10 m</i>,0
2024-06-06T05:30:03-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.182670,-122.623500,113,511,94,0,2024-06-06T12:28:55,TER,54,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 6 m</i>,0
2024-06-06T05:33:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.181330,-122.609800,114,511,119,0,2024-06-06T12:31:55,TER,54,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 3 m</i>,0
2024-06-06T05:36:03-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.176490,-122.603800,61,511,163,0,2024-06-06T12:34:14,TER,13,<i class='material-icons mptext'>skip_next</i><i> S2 docking @St</i>,0
2024-06-06T05:39:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173530,-122.602900,5,511,203,0,2024-06-06T12:37:14,TER,13,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T05:42:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.175290,-122.603000,49,168,168,0,2024-06-06T12:39:56,TER,9,<i class='material-icons mptext'>skip_next</i><i> S2 docking @St</i>,0
2024-06-06T05:45:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173450,-122.603000,0,168,186,0,2024-06-06T12:44:04,TER,3,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T05:48:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173440,-122.603000,8,511,11,0,2024-06-06T12:46:05,TER,3,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T05:51:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178160,-122.612400,117,511,282,0,2024-06-06T12:49:24,TER,23,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 16 m</i>,0
2024-06-06T05:54:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.179300,-122.626700,118,511,273,0,2024-06-06T12:52:24,TER,23,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 13 m</i>,0
2024-06-06T05:57:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.180410,-122.641000,119,511,276,0,2024-06-06T12:55:23,TER,22,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 9 m</i>,0
2024-06-06T06:00:03-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.181290,-122.655500,118,511,275,0,2024-06-06T12:58:23,TER,22,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 5 m</i>,0
2024-06-06T06:03:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.180340,-122.672100,105,511,246,0,2024-06-06T13:01:53,TER,52,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 1 m</i>,0
2024-06-06T06:06:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178670,-122.677000,2,511,241,0,2024-06-06T13:04:53,TER,52,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T06:09:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178680,-122.677000,0,511,226,0,2024-06-06T13:07:53,TER,52,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T06:12:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178680,-122.677000,0,511,226,0,2024-06-06T13:07:53,TER,52,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T06:15:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178680,-122.677000,0,511,200,0,2024-06-06T13:12:43,TER,42,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T06:18:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178690,-122.677000,0,511,177,0,2024-06-06T13:16:43,TER,42,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T06:21:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178290,-122.677000,0,176,176,0,2024-06-06T13:20:01,TER,19,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T06:24:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178730,-122.675500,48,511,147,0,2024-06-06T13:22:24,TER,23,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 19 m</i>,0
2024-06-06T06:27:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.177540,-122.662300,118,511,94,0,2024-06-06T13:25:33,TER,32,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 16 m</i>,0
2024-06-06T06:30:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.176640,-122.648100,116,511,95,0,2024-06-06T13:28:34,TER,33,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 12 m</i>,0
2024-06-06T06:33:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.176430,-122.633800,119,511,103,0,2024-06-06T13:31:34,TER,33,<i class='material-icons mptext'>file_download</i><i> S2 stopping @Ke in 9 m, arriving @St in 23 m</i>,0
2024-06-06T06:36:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.171370,-122.622400,116,511,150,0,2024-06-06T13:34:33,TER,22,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 5 m</i>,0
2024-06-06T06:39:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.162300,-122.626100,60,511,258,0,2024-06-06T13:38:04,TER,3,<i class='material-icons mptext'>file_download</i><i> S2 stopping @Ke in 0 m, arriving @St in 14 m</i>,0
2024-06-06T06:42:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.162200,-122.628800,3,511,273,0,2024-06-06T13:40:14,TER,13,<i class='material-icons mptext'>do_not_disturb_on</i><i> S2 docked @Ke, arriving @St in 11 m</i>,0
2024-06-06T06:45:05-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.162200,-122.628900,7,511,97,0,2024-06-06T13:44:53,TER,52,<i class='material-icons mptext'>do_not_disturb_on</i><i> S2 docked @Ke, arriving @St in 11 m</i>,0
2024-06-06T06:48:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.162630,-122.627000,80,511,31,0,2024-06-06T13:45:53,TER,52,<i class='material-icons mptext'>do_not_disturb_on</i><i> S2 leaving Ke, arriving @St in 8 m</i>,0
2024-06-06T06:51:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.172140,-122.621200,119,511,34,0,2024-06-06T13:49:14,TER,13,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 4 m</i>,0
2024-06-06T06:54:03-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178730,-122.609500,121,511,80,0,2024-06-06T13:52:26,TER,22,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 2 m</i>,0
2024-06-06T06:57:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.174490,-122.602900,41,511,176,0,2024-06-06T13:55:43,TER,42,<i class='material-icons mptext'>skip_next</i><i> S2 docking @St</i>,0
2024-06-06T07:00:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173490,-122.603000,1,511,208,0,2024-06-06T13:57:43,TER,42,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T07:03:03-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173290,-122.602000,29,182,182,0,2024-06-06T14:00:59,TER,20,<i class='material-icons mptext'>skip_next</i><i> S2 docking @St</i>,0
2024-06-06T07:06:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173460,-122.603000,0,182,206,0,2024-06-06T14:02:14,TER,13,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T07:09:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173460,-122.603000,0,182,206,0,2024-06-06T14:05:55,TER,54,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T07:12:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173470,-122.603000,0,182,232,0,2024-06-06T14:09:23,TER,22,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T07:15:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.179990,-122.603100,117,511,335,0,2024-06-06T14:13:54,TER,53,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 19 m</i>,0
2024-06-06T07:18:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.183730,-122.615200,114,511,274,0,2024-06-06T14:16:54,TER,53,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 16 m</i>,0
2024-06-06T07:21:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.184100,-122.629200,116,511,260,0,2024-06-06T14:19:54,TER,53,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 13 m</i>,0
2024-06-06T07:24:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.183250,-122.642400,117,511,268,0,2024-06-06T14:22:53,TER,42,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 9 m</i>,0
2024-06-06T07:27:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.183000,-122.657700,119,511,265,0,2024-06-06T14:25:53,TER,52,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 5 m</i>,0
2024-06-06T07:30:07-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.179970,-122.673800,62,511,244,0,2024-06-06T14:29:43,TER,42,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 1 m</i>,0
2024-06-06T07:33:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178740,-122.676900,10,511,247,0,2024-06-06T14:31:43,TER,42,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T07:36:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178690,-122.677000,1,511,200,0,2024-06-06T14:32:55,TER,34,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T07:39:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178690,-122.677000,1,511,200,0,2024-06-06T14:35:54,TER,53,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T07:42:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178710,-122.677000,0,511,175,0,2024-06-06T14:40:14,TER,13,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T07:45:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.178690,-122.677000,0,511,197,0,2024-06-06T14:43:15,TER,43,<i class='material-icons mptext'>font_download</i><i> S2 docked @AI</i>,0
2024-06-06T07:48:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.179900,-122.670300,113,511,88,0,2024-06-06T14:46:43,TER,42,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 18 m</i>,0
2024-06-06T07:51:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.179540,-122.655500,114,511,88,0,2024-06-06T14:49:54,TER,53,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 14 m</i>,0
2024-06-06T07:54:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.179570,-122.643100,116,511,82,0,2024-06-06T14:52:59,TER,33,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 11 m</i>,0
2024-06-06T07:57:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.180310,-122.628000,121,511,83,0,2024-06-06T14:56:04,TER,42,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 7 m</i>,0
2024-06-06T08:00:03-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.180610,-122.616400,121,511,91,0,2024-06-06T14:58:04,TER,3,<i class='material-icons mptext'>forward</i><i> S2 arriving @St in 4 m</i>,0
2024-06-06T08:03:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.175240,-122.603100,50,511,175,0,2024-06-06T15:02:14,TER,13,<i class='material-icons mptext'>skip_next</i><i> S2 docking @St</i>,0
2024-06-06T08:06:03-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.174050,-122.603000,36,511,181,0,2024-06-06T15:03:14,TER,13,<i class='material-icons mptext'>skip_next</i><i> S2 docking @St</i>,0
2024-06-06T08:09:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173470,-122.603000,1,511,241,0,2024-06-06T15:05:24,TER,23,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T08:12:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173470,-122.603000,0,511,241,0,2024-06-06T15:09:13,TER,12,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T08:15:06-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173460,-122.603000,1,511,214,0,2024-06-06T15:12:35,TER,34,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T08:18:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173470,-122.603000,0,511,101,0,2024-06-06T15:16:22,TER,22,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T08:21:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173470,-122.603000,0,511,120,0,2024-06-06T15:19:25,TER,24,<i class='material-icons mptext'>home</i><i> S2 docked @St</i>,0
2024-06-06T08:24:02-07:00,1.59.1,,,,,,,,,,,,,,367153930,0,5125754,47.173890,-122.602900,58,511,6,0,2024-06-06T15:22:05,TER,3,<i class='material-icons mptext'>reply</i><i> S2 arriving @AI in 19 m</i>,0
